step,agent,post,peers,perspective,polarity,salience
0,0,"{'type': 'con', 'text': ""It's always going to be cheaper to produce a product legally. Legal producers don't have to worry about having their stuff stolen by police and can do all their transactions in the legal market which is much more efficient and cheaper.""}","[19, 15, 7, 1, 11, 16, 12, 18, 13, 17, 0]",[],0.6187016042260569,9.517946562306118
0,1,"{'type': 'pro', 'text': ""Kids should learn right from wrong from their parents and communities/churches. What is lawful isn't always right \\(for example: adultery\\). I think legalization of drugs is a pretty good idea.""}","[16, 8, 11, 4, 14, 6, 10, 0, 9, 12, 1]",[],0.6187016042260569,9.517946562306118
0,2,"{'type': 'pro', 'text': 'It also means there will be less demand for young people as workers in the black market. I believe legalization of drugs is a pretty good idea.'}","[18, 11, 8, 3, 17, 16, 19, 12, 1, 9, 2]",[],0.6187016042260569,9.517946562306118
0,3,"{'type': 'con', 'text': '[Smoking](https://www.cancer.org/cancer/cancer-causes/tobacco-and-cancer/secondhand-smoke.html) puts the drugs into the air, meaning non-consenting people take the drug as well.'}","[3, 7, 13, 12, 2, 8, 19, 0, 6, 17]",[],0.6187016042260569,9.517946562306118
0,4,"{'type': 'pro', 'text': ""That's exactly what we have today. So all drugs should be legal.""}","[10, 16, 3, 14, 19, 13, 0, 12, 8, 5, 4]",[],0.6187016042260569,9.517946562306118
0,5,"{'type': 'con', 'text': ""Without help some conditions could [worsen](https://deserthopetreatment.com/co-occurring-disorders/going-untreated/) to the point where they're a danger to others. That's why legalization of drugs is a really bad idea.""}","[3, 17, 9, 14, 13, 15, 8, 16, 1, 2, 5]",[],0.6187016042260569,9.517946562306118
0,6,"{'type': 'pro', 'text': 'Strict quality controls will stimulate a fair competition amongst drug suppliers to offer the purest drugs. I believe legalization of drugs is a pretty good idea.'}","[12, 18, 0, 3, 15, 14, 2, 4, 8, 11, 6]",[],0.6187016042260569,9.517946562306118
0,7,"{'type': 'con', 'text': 'There is [no/little research](https://www.medicalnewstoday.com/articles/309735.php) regarding the long-term effects of salvia.'}","[19, 1, 15, 7, 10, 9, 8, 3, 11, 0]",[],0.6187016042260569,9.517946562306118
0,8,"{'type': 'pro', 'text': 'Drug use is not the same as drug addiction.'}","[15, 4, 13, 12, 17, 18, 16, 6, 3, 7, 8]",[],0.6187016042260569,9.517946562306118
0,9,"{'type': 'pro', 'text': 'Drugs have recreational and social value.'}","[0, 11, 5, 18, 9, 4, 1, 15, 12, 8]",[],0.6187016042260569,9.517946562306118
