step,agent,post,peers,perspective,polarity,salience
0,0,"{'type': 'pro', 'text': 'Optimal treatment of addiction sometimes means [needing to taper off](https://www.therecoveryvillage.com/heroin-addiction/heroin-taper/) a drug, however, under prohibition quitting ""cold turkey"" is the only legal option. I think all drugs should be legal.'}","[17, 11, 9, 13, 5, 16, 8, 3, 14, 4, 0]",[],0.6187016042260569,9.517946562306118
0,1,"{'type': 'pro', 'text': ""It is unlikely that a low level drug dealer will shift to trafficking human beings the moment drugs get legalised. That's why legalization of drugs is a pretty good idea.""}","[15, 17, 2, 0, 12, 1, 8, 4, 13, 14]",[],0.6187016042260569,9.517946562306118
0,2,"{'type': 'pro', 'text': 'If this was true, cartels would already be moving over to newer, patented pharmaceuticals, whose costs of production is dwarfed by market price already.'}","[10, 2, 8, 7, 3, 16, 18, 14, 17, 5]",[],0.6187016042260569,9.517946562306118
0,3,"{'type': 'pro', 'text': ""The law regulation of the drug's market will standardize the quality of the products, and their safety, creating incentives for the consumers to prefer to deal in the legal market. I think all drugs should be legal.""}","[7, 5, 2, 6, 13, 18, 0, 4, 14, 12, 3]",[],0.6187016042260569,9.517946562306118
0,4,"{'type': 'pro', 'text': ""This is perhaps a fantastic way to prevent drug abuse in children and, hopefully therefore, adults too. However, it doesn't contribute to bringing down cartels or allow healthy adults to use recreational drugs in the safest possible way.""}","[3, 15, 7, 11, 6, 13, 18, 17, 8, 19, 4]",[],0.6187016042260569,9.517946562306118
0,5,"{'type': 'pro', 'text': 'They would have died on those drugs whether or not they were legal.'}","[7, 5, 9, 13, 10, 0, 16, 2, 19, 14]",[],0.6187016042260569,9.517946562306118
0,6,"{'type': 'pro', 'text': 'Drugs are insanely profitable at a relatively low level of effort, as opposed to other crimes.'}","[4, 5, 6, 14, 2, 15, 16, 12, 13, 0]",[],0.6187016042260569,9.517946562306118
0,7,"{'type': 'pro', 'text': ""Banning drugs is akin to what happens in the film [Minority Report](https://en.wikipedia.org/wiki/Minority_Report_\\(film\\)): it's arresting people for what they might do under the influence. We could as soon prosecute people for being out of work, drinking, gambling or adultery.""}","[2, 6, 17, 10, 19, 11, 7, 9, 4, 14]",[],0.6187016042260569,9.517946562306118
0,8,"{'type': 'con', 'text': '[Smoking](https://www.cancer.org/cancer/cancer-causes/tobacco-and-cancer/secondhand-smoke.html) puts the drugs into the air, meaning non-consenting people take the drug as well.'}","[2, 4, 1, 3, 12, 19, 18, 8, 11, 0]",[],0.6187016042260569,9.517946562306118
0,9,"{'type': 'pro', 'text': '[The human right to personal autonomy](http://www.corteidh.or.cr/tablas/r26750.pdf) should include the freedom to take drugs.'}","[6, 17, 14, 1, 11, 19, 5, 7, 4, 8, 9]",[],0.6187016042260569,9.517946562306118
0,10,"{'type': 'pro', 'text': ""The risk of MDMA is not higher than many sports. MDMA has been compared to [horseback riding](http://news.bbc.co.uk/2/hi/uk/7876425.stm) in terms of risks. That's why all drugs should be legal.""}","[13, 17, 14, 0, 10, 1, 15, 5, 7, 11]",[],0.6187016042260569,9.517946562306118
0,11,"{'type': 'pro', 'text': 'Selling harmful products is a poor long-term business strategy, as can be seen with tobacco companies. It only works as long as there is uncertainty in their harms. When the harms become apparent, people will take measures to stop using it as well as take measures to stop others from using it.'}","[14, 6, 13, 0, 1, 10, 12, 11, 2, 4]",[],0.6187016042260569,9.517946562306118
0,12,"{'type': 'con', 'text': 'Drug use correlates negatively with socially-responsible behavior. I think drugs should remain illegal.'}","[17, 19, 15, 4, 8, 7, 11, 18, 13, 10, 12]",[],0.6187016042260569,9.517946562306118
0,13,"{'type': 'pro', 'text': 'The ban on drugs has criminalized a large number of otherwise innocent individuals.'}","[12, 0, 18, 6, 17, 10, 5, 9, 8, 2, 13]",[],0.6187016042260569,9.517946562306118
0,14,"{'type': 'pro', 'text': 'During prohibition, the potency of available alcoholic drinks grew significantly \\([pg. 3](https://object.cato.org/pubs/pas/pa157.pdf)\\). So legalization of drugs is a pretty good idea.'}","[0, 19, 6, 15, 3, 5, 17, 4, 13, 2, 14]",[],0.6187016042260569,9.517946562306118
0,15,"{'type': 'pro', 'text': 'In 2014, [8.7%](https://www.reuters.com/article/us-healthcare-costs-smoking-idUSKBN0JX2BE20141219) of all healthcare spending in the US was spent on tobacco-related illnesses.'}","[0, 12, 4, 1, 5, 10, 13, 7, 19, 14, 15]",[],0.6187016042260569,9.517946562306118
0,16,"{'type': 'con', 'text': 'An overdose of heroin is usually fatal without medical help; [during 2016](https://www.cdc.gov/drugoverdose/data/heroin.html), almost 15,500 people died from drug overdoses involving heroin in the United States.'}","[8, 16, 2, 5, 1, 12, 15, 18, 9, 19]",[],0.6187016042260569,9.517946562306118
0,17,"{'type': 'con', 'text': ""Without help some conditions could [worsen](https://deserthopetreatment.com/co-occurring-disorders/going-untreated/) to the point where they're a danger to others. That's why legalization of drugs is a really bad idea.""}","[15, 14, 13, 1, 4, 16, 9, 8, 0, 10, 17]",[],0.6187016042260569,9.517946562306118
0,18,"{'type': 'pro', 'text': ""It's entirely possible for the issue to be intolerance and lack of understanding from the family itself. In those cases, the issue is the reaction of the family, and not the drug use or drug users themselves. That's why legalization of drugs is a pretty good idea.""}","[19, 3, 14, 18, 0, 17, 13, 9, 5, 12]",[],0.6187016042260569,9.517946562306118
0,19,"{'type': 'con', 'text': 'Drugs relate frequently with [suicide attempts](https://www.encyclopedia.com/education/encyclopedias-almanacs-transcripts-and-maps/accidents-and-injuries-drugs). So legalization of drugs is a really bad idea.'}","[17, 2, 16, 10, 12, 18, 7, 6, 1, 14, 19]",[],0.6187016042260569,9.517946562306118
1,0,"{'type': 'pro', 'text': 'Assuming that drugs will still be legally forbidden for people under a certain age, the distribution points will not be allowed to sell it to children.'}","[17, 11, 9, 13, 5, 16, 8, 3, 14, 4, 0]","[{'pst': (0, 11), 'tst': 0}, {'pst': (0, 3), 'tst': 0}, {'pst': (0, 5), 'tst': 0}, {'pst': (0, 17), 'tst': 0}, {'pst': (0, 8), 'tst': 0}, {'pst': (0, 4), 'tst': 0}, {'pst': (0, 14), 'tst': 0}, {'pst': (0, 9), 'tst': 0}]",0.6187016042260569,9.517946562306118
1,1,"{'type': 'con', 'text': 'In many legal frameworks, the use of drugs is not considered a criminal offense. Only production, commerce, ownership and distribution of drugs are typically illegal.'}","[15, 17, 2, 0, 12, 1, 8, 4, 13, 14]","[{'pst': (0, 0), 'tst': 0}, {'pst': (0, 14), 'tst': 0}, {'pst': (0, 1), 'tst': 0}, {'pst': (0, 13), 'tst': 0}, {'pst': (0, 2), 'tst': 0}, {'pst': (0, 4), 'tst': 0}, {'pst': (0, 8), 'tst': 0}, {'pst': (0, 15), 'tst': 0}]",0.676977797563004,5.754091120618405
1,2,"{'type': 'pro', 'text': 'Strict quality controls will stimulate a fair competition amongst drug suppliers to offer the purest drugs. I believe legalization of drugs is a pretty good idea.'}","[10, 2, 8, 7, 3, 16, 18, 14, 17, 5]","[{'pst': (0, 2), 'tst': 0}, {'pst': (0, 18), 'tst': 0}, {'pst': (0, 17), 'tst': 0}, {'pst': (0, 8), 'tst': 0}, {'pst': (0, 7), 'tst': 0}, {'pst': (0, 10), 'tst': 0}, {'pst': (0, 16), 'tst': 0}, {'pst': (0, 3), 'tst': 0}]",0.5947605838880281,7.378645685915468
1,3,"{'type': 'con', 'text': 'It is likely that a small group who are motivated not to take hard drugs solely because they are illegal would then try drugs.'}","[7, 5, 2, 6, 13, 18, 0, 4, 14, 12, 3]","[{'pst': (0, 4), 'tst': 0}, {'pst': (0, 12), 'tst': 0}, {'pst': (0, 13), 'tst': 0}, {'pst': (0, 3), 'tst': 0}, {'pst': (0, 6), 'tst': 0}, {'pst': (0, 5), 'tst': 0}, {'pst': (0, 0), 'tst': 0}, {'pst': (0, 18), 'tst': 0}]",0.7062197503668223,6.172589828097626
1,4,"{'type': 'pro', 'text': ""A society where everyone consumes moderate amounts of drugs wouldn't be much different than the societies of today. That's why legalization of drugs is a pretty good idea.""}","[3, 15, 7, 11, 6, 13, 18, 17, 8, 19, 4]","[{'pst': (0, 4), 'tst': 0}, {'pst': (0, 3), 'tst': 0}, {'pst': (0, 13), 'tst': 0}, {'pst': (0, 8), 'tst': 0}, {'pst': (0, 19), 'tst': 0}, {'pst': (0, 18), 'tst': 0}, {'pst': (0, 15), 'tst': 0}, {'pst': (0, 11), 'tst': 0}]",0.6638652834883015,5.892320413164758
1,5,"{'type': 'pro', 'text': ""When drugs are legal, health institutions can give people valuable information on how much you can take and other health advice on drugs. Now they can't because they would 'support' taking drugs and so also 'support' something illegal. I believe all drugs should be legal.""}","[7, 5, 9, 13, 10, 0, 16, 2, 19, 14]","[{'pst': (0, 0), 'tst': 0}, {'pst': (0, 5), 'tst': 0}, {'pst': (0, 9), 'tst': 0}, {'pst': (0, 19), 'tst': 0}, {'pst': (0, 7), 'tst': 0}, {'pst': (0, 14), 'tst': 0}, {'pst': (0, 2), 'tst': 0}, {'pst': (0, 16), 'tst': 0}]",0.6434984455753647,5.6672108616484085
1,6,"{'type': 'pro', 'text': 'Incarceration of drug users impacts their families.'}","[4, 5, 6, 14, 2, 15, 16, 12, 13, 0]","[{'pst': (0, 15), 'tst': 0}, {'pst': (0, 5), 'tst': 0}, {'pst': (0, 12), 'tst': 0}, {'pst': (0, 2), 'tst': 0}, {'pst': (0, 6), 'tst': 0}, {'pst': (0, 14), 'tst': 0}, {'pst': (0, 13), 'tst': 0}, {'pst': (0, 0), 'tst': 0}]",0.651175129222695,5.643519478667637
1,7,"{'type': 'con', 'text': 'The results can be made evident through legal packaging requirements and health campaigns. I think legalization of drugs is a really bad idea.'}","[2, 6, 17, 10, 19, 11, 7, 9, 4, 14]","[{'pst': (0, 6), 'tst': 0}, {'pst': (0, 10), 'tst': 0}, {'pst': (0, 2), 'tst': 0}, {'pst': (0, 11), 'tst': 0}, {'pst': (0, 17), 'tst': 0}, {'pst': (0, 14), 'tst': 0}, {'pst': (0, 4), 'tst': 0}, {'pst': (0, 7), 'tst': 0}]",0.5204053212619337,6.049012192849652
