step,agent,post,peers,perspective,polarity,salience
0,0,"{'type': 'pro', 'text': 'If established companies behave inappropriately with regards to the selling of drugs, people would be able to report this without fear of facing consequences for trying to buy drugs. I believe legalization of drugs is a pretty good idea.'}","[4, 15, 11, 16, 6, 17, 0, 3, 12, 14]",[],0.6187016042260569,9.517946562306118
0,1,"{'type': 'pro', 'text': 'Illegally acquired date rape drugs could be even more dangerous to victims, as they may be cut with dangerous chemicals. So all drugs should be legal.'}","[12, 8, 5, 7, 3, 2, 13, 9, 10, 6, 1]",[],0.6187016042260569,9.517946562306118
0,2,"{'type': 'pro', 'text': 'The government would be giving up authority to empower the individual. So all drugs should be legal.'}","[3, 8, 17, 16, 1, 19, 7, 0, 2, 18]",[],0.6187016042260569,9.517946562306118
0,3,"{'type': 'pro', 'text': ""Some people may become psychologically stressed about a friend/relative coming out as gay, or an atheist as well. That doesn't mean the friend/relative did anything wrong. I believe legalization of drugs is a pretty good idea.""}","[6, 10, 7, 2, 15, 14, 17, 13, 5, 1, 3]",[],0.6187016042260569,9.517946562306118
0,4,"{'type': 'pro', 'text': ""As this is also true under prohibition, it's an argument for proper education, not an argument against legalization. So legalization of drugs is a pretty good idea.""}","[7, 9, 15, 6, 12, 3, 14, 11, 8, 2, 4]",[],0.6187016042260569,9.517946562306118
0,5,"{'type': 'pro', 'text': '[Drug trafficking](https://www.cnbc.com/2013/08/09/Organized-crime:-Worlds-most-lucrative-criminal-activities.html?slide=1) is the most lucrative form of illicit business, worth about $2.1 trillion per year.'}","[3, 14, 16, 0, 2, 12, 8, 5, 1, 10]",[],0.6187016042260569,9.517946562306118
0,6,"{'type': 'con', 'text': ""This doesn't necessarily mean drugs should be legalized. Alternatively, we could make alcohol, cigarettes and fast food illegal. I believe legalization of drugs is a really bad idea.""}","[17, 15, 1, 10, 18, 14, 5, 16, 0, 11, 6]",[],0.6187016042260569,9.517946562306118
0,7,"{'type': 'con', 'text': 'In some instances, drug use has increased following legalisation. I believe legalization of drugs is a really bad idea.'}","[5, 18, 3, 11, 14, 0, 12, 17, 9, 15, 7]",[],0.6187016042260569,9.517946562306118
0,8,"{'type': 'con', 'text': 'A part of the ""forbidden fruit"" effect is that drugs provide short-term benefit \\(the ""high""\\) in exchange for long-term cost \\(negative health impacts\\).'}","[17, 13, 16, 7, 11, 19, 1, 6, 12, 9, 8]",[],0.6187016042260569,9.517946562306118
0,9,"{'type': 'pro', 'text': 'Drug legalisation would mean governments get to suggest a recommended dose, preventing the incidence of death by overdose. I believe legalization of drugs is a pretty good idea.'}","[7, 13, 11, 16, 8, 17, 2, 0, 14, 4, 9]",[],0.6187016042260569,9.517946562306118
0,10,"{'type': 'pro', 'text': 'The illegal trade is already there. The legal trade would just drain their customer base. For criminal trade to survive in those conditions it would have to have either cheaper prices or better product. These are not easily achieved agains big corporations. At least the competition would seriously damage their overheads.'}","[19, 16, 14, 4, 0, 6, 17, 5, 3, 18, 10]",[],0.6187016042260569,9.517946562306118
0,11,"{'type': 'pro', 'text': 'Professional addiction treatment is usually [expensive](https://www.addictioncenter.com/rehab-questions/cost-of-drug-and-alcohol-treatment/). I believe all drugs should be legal.'}","[4, 11, 17, 9, 8, 14, 5, 13, 6, 19]",[],0.6187016042260569,9.517946562306118
0,12,"{'type': 'con', 'text': 'Further studies on the ""Rat Park"" experiment discussed in the video [have found](https://en.wikipedia.org/wiki/Rat_Park#Reaction_to_the_experiment) social isolation is not necessary for addiction.'}","[11, 10, 15, 4, 7, 13, 6, 17, 14, 1, 12]",[],0.6187016042260569,9.517946562306118
0,13,"{'type': 'pro', 'text': 'Benzodiazepines are [readily available](http://w-bad.org/statistics/) in most countries for common complaints like insomnia, jet lag and performance anxiety, and are actually more effective at increasing the effects of alcohol than barbiturates.'}","[18, 8, 3, 1, 14, 0, 11, 2, 6, 15, 13]",[],0.6187016042260569,9.517946562306118
0,14,"{'type': 'con', 'text': ""The long-term effects of many drugs are not yet fully understood. That's why drugs should remain illegal.""}","[15, 10, 7, 0, 5, 12, 3, 17, 11, 6, 14]",[],0.6187016042260569,9.517946562306118
0,15,"{'type': 'pro', 'text': ""The culture of [overprescription](https://www.theatlantic.com/health/archive/2018/06/opioid-epidemic/563576/) in the medical community has been a significant factor in the opioid crisis. That's why legalization of drugs is a pretty good idea.""}","[8, 14, 6, 7, 10, 17, 18, 5, 4, 1, 15]",[],0.6187016042260569,9.517946562306118
0,16,"{'type': 'pro', 'text': 'Criminals will face competition from legal growers with lower shipping costs, which will drive prices down.'}","[4, 19, 9, 6, 11, 17, 2, 8, 14, 7, 16]",[],0.6187016042260569,9.517946562306118
0,17,"{'type': 'pro', 'text': 'Drug use will not cease regardless of the legal status. I think all drugs should be legal.'}","[4, 9, 16, 15, 19, 0, 7, 6, 1, 14, 17]",[],0.6187016042260569,9.517946562306118
