step,agent,post,peers,perspective,polarity,salience
0,0,"{'type': 'con', 'text': 'There is a [correlation](https://americanaddictioncenters.org/rehab-guide/addiction-and-violence) between drug use and \\(violent\\) crime.'}","[7, 18, 12, 9, 4, 0, 10, 11, 6, 8]",[],0.6187016042260569,9.517946562306118
0,1,"{'type': 'con', 'text': ""In countries where using marijuana is legal or allowed, [smoking games](https://honestmarijuana.com/weed-games/) have arisen to get more stoned/high more quickly. That's why drugs should remain illegal.""}","[8, 19, 2, 4, 7, 18, 15, 14, 16, 12, 1]",[],0.6187016042260569,9.517946562306118
0,2,"{'type': 'con', 'text': 'In some instances, drug use has increased following legalisation. I believe legalization of drugs is a really bad idea.'}","[13, 11, 9, 4, 17, 14, 0, 16, 3, 12, 2]",[],0.6187016042260569,9.517946562306118
0,3,"{'type': 'pro', 'text': 'This is not mutually exclusive with legalizing drugs. Both could be done. I think all drugs should be legal.'}","[8, 5, 19, 18, 3, 4, 17, 14, 0, 9]",[],0.6187016042260569,9.517946562306118
0,4,"{'type': 'pro', 'text': 'According to [Human Right Watch](https://www.hrw.org/news/2013/06/04/americas-decriminalize-personal-use-drugs), subjecting people to disproportionate criminal sanctions for the personal use of drugs ""infringes on their autonomy"".'}","[5, 16, 8, 2, 12, 1, 11, 6, 10, 18, 4]",[],0.6187016042260569,9.517946562306118
0,5,"{'type': 'pro', 'text': 'Due to abundance and normalization, people could enjoy other drugs like the enjoy a glass of wine. I think legalization of drugs is a pretty good idea.'}","[11, 17, 19, 14, 2, 6, 9, 4, 0, 10, 5]",[],0.6187016042260569,9.517946562306118
0,6,"{'type': 'pro', 'text': 'Drugs may also alter the strength of which learning \\(permanent changes of neural activity\\) reacts to such rewards.'}","[19, 11, 17, 3, 1, 10, 5, 0, 8, 14, 6]",[],0.6187016042260569,9.517946562306118
0,7,"{'type': 'con', 'text': 'This is biased against those with mental illness. So legalization of drugs is a really bad idea.'}","[19, 1, 9, 0, 4, 5, 14, 10, 16, 11, 7]",[],0.6187016042260569,9.517946562306118
0,8,"{'type': 'pro', 'text': 'The [war on drugs](https://en.wikipedia.org/wiki/War_on_drugs) in the US was intended to be used as a tool to criminalise certain ethnic groups.'}","[16, 5, 14, 10, 19, 7, 11, 0, 2, 8]",[],0.6187016042260569,9.517946562306118
0,9,"{'type': 'pro', 'text': ""If someone is willing to commit an act as vile as date raping someone, they're probably not going to care very much about whether they have to purchase the drug illegally.""}","[7, 18, 11, 6, 17, 14, 5, 15, 16, 19, 9]",[],0.6187016042260569,9.517946562306118
