step,agent,post,peers,perspective,polarity,salience
0,0,"{'type': 'pro', 'text': 'Through education, heavy advertising campaigns and controlling the packaging of tobacco, the government can make its negative effects clear despite it being legal. So legalization of drugs is a pretty good idea.'}","[18, 3, 16, 7, 12, 19, 10, 4, 9, 6, 0]",[],0.6187016042260569,9.517946562306118
0,1,"{'type': 'con', 'text': 'Although not all people are affected in this way, the risk for psychosis is higher [when regularly consuming cannabis with a high concentration of THC.](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2801827/)'}","[0, 6, 3, 9, 10, 8, 2, 14, 5, 13, 1]",[],0.6187016042260569,9.517946562306118
0,2,"{'type': 'pro', 'text': 'Many poor people use drugs as a temporary escape from poverty [\\(Scottish Drugs Forum, p. 12\\)](http://www.dldocs.stir.ac.uk/documents/drugpovertylitrev.pdf). Criminalization of this behavior does not help them.'}","[16, 1, 9, 5, 13, 8, 15, 0, 10, 17, 2]",[],0.6187016042260569,9.517946562306118
0,3,"{'type': 'pro', 'text': 'Coming from families with unstable backgrounds alone is associated with withdrawal from societal life. It might be the cause of both the withdrawal and the drug use. So all drugs should be legal.'}","[1, 14, 0, 18, 4, 15, 11, 16, 8, 6, 3]",[],0.6187016042260569,9.517946562306118
0,4,"{'type': 'pro', 'text': 'There is no guarantee that a similar legal compound will act the same way as the original one.'}","[19, 2, 16, 13, 17, 1, 12, 11, 5, 8, 4]",[],0.6187016042260569,9.517946562306118
0,5,"{'type': 'pro', 'text': ""The additional tax revenue from drug commerce can be used to fund therapies and treatments. That's why legalization of drugs is a pretty good idea.""}","[13, 12, 10, 18, 16, 5, 0, 2, 3, 6]",[],0.6187016042260569,9.517946562306118
0,6,"{'type': 'pro', 'text': 'The consumption of psychoactive substances creates religious and transcendental [experiences](https://www.sciencealert.com/how-religion-led-to-humanity-s-love-for-drugs): both are a relevant part of human evolution and significantly shaped human culture. I believe all drugs should be legal.'}","[10, 16, 6, 7, 9, 2, 3, 4, 14, 19]",[],0.6187016042260569,9.517946562306118
0,7,"{'type': 'pro', 'text': 'Psychedelics are often used for [one-off, recreational and spiritual](https://www.livescience.com/61902-psychedelic-drugs-change-personality.html) experiences. So legalization of drugs is a pretty good idea.'}","[11, 12, 0, 15, 2, 10, 16, 7, 13, 4]",[],0.6187016042260569,9.517946562306118
0,8,"{'type': 'con', 'text': 'The prohibition of drugs at no time endangers the personal autonomy of the individual.'}","[8, 2, 13, 6, 17, 16, 19, 11, 5, 14]",[],0.6187016042260569,9.517946562306118
0,9,"{'type': 'con', 'text': 'There are more effective policies than legalizing drug use to challenge drug abuse.'}","[19, 11, 0, 17, 2, 7, 14, 9, 5, 16]",[],0.6187016042260569,9.517946562306118
